0 -5.98895e-05 0 0 0 1 0 0 1.00257 0 0 
0.001 -5.988950206156405e-05 5.993814841245711e-11 1.25582084253943e-13 0 0.9999803704724142 0.006283147029024553 0 1.00254140148079 0.006498332134661762 0 
0.002 -5.988950206156518e-05 2.397502212869419e-10 1.004650687930516e-12 0 0.9999214818984553 0.01256606436462474 0 1.002455669845975 0.01299490933073185 0 
0.003 -5.988950206156636e-05 5.394291016379147e-10 3.390662400079763e-12 0 0.9998233343116691 0.01884852218600518 0 1.002312996276698 0.01948798787695839 0 
0.004 -5.988950206156754e-05 9.589629281584383e-10 8.037013949347341e-12 0 0.9996859277911417 0.02513029041963557 0 1.002113697504537 0.02597584635269617 0 
0.005 -5.988950206156874e-05 1.498335095723168e-09 1.569701227463351e-11 0 0.9995092624955674 0.03141113861779327 0 1.001858213012941 0.03245679637181446 0 
0.006 -5.988950206156993e-05 2.157524256091638e-09 2.712384459684139e-11 0 0.9992933387095978 0.03769083584273071 0 1.0015471012293 0.03892919286678574 0 
0.007 -5.988950206157116e-05 2.936504318810986e-09 4.30705484921683e-11 0 0.9990381569012301 0.04396915055791818 0 1.001181034809232 0.04539144379436864 0 
0.008 -5.988950206157239e-05 3.835244452317037e-09 6.428998196746792e-11 0 0.9987437177887754 0.05024585052748894 0 1.000760795132343 0.05184201917072852 0 
0.009000000000000001 -5.988950206157363e-05 4.853709085232492e-09 9.153479353829797e-11 0 0.9984100224158192 0.05652070272465587 0 1.000287266139227 0.05827945937313661 0 
0.01 -5.988950206157491e-05 5.991857907860837e-09 1.255573923103661e-10 0 0.9980370722325537 0.06279347324949837 0 0.9997614276424527 0.06470238267560034 0 
0.011 -5.988950206157615e-05 7.24964587387443e-09 1.671099180651934e-10 0 0.9976248691819071 0.06906392725616146 0 0.9991843482398978 0.07110949201499744 0 
0.012 -5.988950206157746e-05 8.627023202195206e-09 2.169442113509253e-10 0 0.9971734157890404 0.07533182888918429 0 0.9985571779477805 0.07749958101079547 0 
0.013 -5.988950206157872e-05 1.012393537906633e-08 2.758117835793343e-10 0 0.9966827152529777 0.08159694122840175 0 0.9978811406539692 0.08387153928379885 0 
0.01400000000000001 -5.988950206158007e-05 1.174032316031316e-08 3.444637871301747e-10 0 0.9961527715394001 0.08785902624165362 0 0.9971575264710261 0.09022435713648516 0 
0.01500000000000001 -5.988950206158138e-05 1.347612257379184e-08 4.236509854641609e-10 0 0.9955835894739277 0.09411784474439897 0 0.9963876840442869 0.09655712966863758 0 
0.01600000000000001 -5.988950206158273e-05 1.533126492202403e-08 5.141237232459539e-10 0 0.9949751748355268 0.1003731563652753 0 0.9955730128445737 0.1028690604067618 0 
0.01700000000000001 -5.988950206158411e-05 1.730567678501608e-08 6.166318964786465e-10 0 0.9943275344499981 0.1066247195166621 0 0.9947149554493125 0.1091594645241152 0 
0.01800000000000001 -5.988950206158553e-05 1.93992800232614e-08 7.319249226513415e-10 0 0.9936406762838002 0.1128722913694052 0 0.9938149897912306 0.1154277717202489 0 
0.01900000000000001 -5.988950206158691e-05 2.161199178092457e-08 8.607517109015149e-10 0 0.9929146095387342 0.1191156278310274 0 0.9928746213316857 0.1216735288151601 0 
0.02000000000000001 -5.988950206158836e-05 2.394372448920613e-08 1.003860632193947e-09 0 0.9921493447482422 0.125354483526985 0 0.9918953750972057 0.1278964020940352 0 
0.02100000000000001 -5.988950206158983e-05 2.639438586988693e-08 1.161999489518096e-09 0 0.9913448938762384 0.1315886117848189 0 0.9908787875040372 0.1340961794148523 0 
0.02200000000000001 -5.988950206159128e-05 2.89638789390513e-08 1.335915488105859e-09 0 0.9905012704194937 0.1378177646213858 0 0.9898263978874083 0.1402727720636722 0 
0.02300000000000001 -5.988950206159278e-05 3.165210201098828e-08 1.526355205671754e-09 0 0.9896184895146101 0.1440416927337219 0 0.9887397396507147 0.1464262163123349 0 
0.02400000000000001 -5.988950206159427e-05 3.44589487022706e-08 1.734064562677605e-09 0 0.9886965680505512 0.1502601454944796 0 0.9876203309557325 0.1525566746017394 0 
0.02500000000000002 -5.988950206159579e-05 3.73843079360111e-08 1.959788792623873e-09 0 0.9877355247875216 0.1564728709532597 0 0.9864696648889327 0.158664436242426 0 
0.02600000000000002 -5.988950206159732e-05 4.042806394629661e-08 2.204272412369822e-09 0 0.9867353804827159 0.1626796158455264 0 0.985289199061448 0.164749917494582 0 
0.02700000000000002 -5.988950206159887e-05 4.359009628279964e-08 2.468259192484732e-09 0 0.9856961580230763 0.1688801256111032 0 0.9840803446313541 0.1708136608639136 0 
0.02800000000000002 -5.988950206160041e-05 4.687027981556834e-08 2.752492127632363e-09 0 0.9846178825647135 0.1750741444244908 0 0.9828444547763133 0.1768563334303878 0 
0.02900000000000002 -5.988950206160199e-05 5.026848473999551e-08 3.057713406990903e-09 0 0.9835005816780773 0.1812614152393727 0 0.9815828126913266 0.1828787240161107 0 
0.03000000000000002 -5.988950206160355e-05 5.378457658196768e-08 3.384664384710544e-09 0 0.9823442854973247 0.187441679849675 0 0.9802966192386189 0.1888817389990377 0 
0.03100000000000002 -5.988950206160513e-05 5.74184162031956e-08 3.734085550410797e-09 0 0.9811490268716498 0.1936146789693755 0 0.9789869804319843 0.1948663965929964 0 
0.03200000000000002 -5.988950206160668e-05 6.116985980672751e-08 4.106716499719555e-09 0 0.9799148415156785 0.1997801523329037 0 0.9776548949927945 0.2008338194433065 0 
0.03300000000000002 -5.988950206160821e-05 6.503875894264694e-08 4.503295904855785e-09 0 0.9786417681554069 0.2059378388174322 0 0.9763012422651531 0.2067852254318152 0 
